,Time,Average Demand,Peak,Off Peak
6,2019-03-05 06:00:00,1857.0,1706.0,151.0
6,2019-10-09 06:00:00,1935.5,1788.0,147.5
6,2019-05-31 06:00:00,1702.5,1580.0,122.5
6,2019-05-09 06:00:00,1667.5,1541.5,126.0
6,2019-03-09 06:00:00,1505.5,0.0,1505.5
6,2019-03-06 06:00:00,1932.5,1792.0,140.5
6,2019-12-21 06:00:00,1278.5,0.0,1278.5
6,2019-03-07 06:00:00,1917.5,1773.5,144.0
6,2019-03-08 06:00:00,1987.0,1832.0,155.0
6,2019-08-20 06:00:00,1980.0,1839.5,140.5
6,2019-05-29 06:00:00,1491.0,1372.0,119.0
6,2019-05-28 06:00:00,1543.5,1424.5,119.0
6,2019-03-01 06:00:00,1990.0,1842.5,147.5
6,2019-05-11 06:00:00,1480.5,0.0,1480.5
6,2019-03-15 06:00:00,1865.5,1721.5,144.0
6,2019-12-15 06:00:00,1498.5,0.0,1498.5
6,2019-12-29 06:00:00,1133.5,0.0,1133.5
6,2019-11-05 06:00:00,1961.5,1814.0,147.5
6,2019-08-13 06:00:00,2798.0,2600.0,198.0
6,2019-12-28 06:00:00,1087.0,0.0,1087.0
6,2019-10-11 06:00:00,1948.0,1789.5,158.5
6,2019-05-27 06:00:00,1569.0,1446.5,122.5
6,2019-03-14 06:00:00,1875.0,1734.5,140.5
6,2019-01-27 06:00:00,1516.5,0.0,1516.5
6,2019-12-16 06:00:00,1627.5,1498.0,129.5
6,2019-05-06 06:00:00,1713.5,1580.5,133.0
6,2019-01-28 06:00:00,1846.5,1720.5,126.0
6,2019-11-04 06:00:00,1922.0,1781.5,140.5
6,2019-12-27 06:00:00,1217.5,1120.5,97.0
6,2019-08-21 06:00:00,1869.0,1732.0,137.0
6,2019-03-13 06:00:00,1850.5,1710.0,140.5
6,2019-08-19 06:00:00,2152.5,1997.5,155.0
6,2019-01-29 06:00:00,1897.0,1756.5,140.5
6,2019-12-26 06:00:00,1274.0,1166.0,108.0
6,2019-01-30 06:00:00,1840.5,1700.0,140.5
6,2019-03-12 06:00:00,1833.0,1692.5,140.5
6,2019-11-03 06:00:00,1623.5,0.0,1623.5
6,2019-05-07 06:00:00,2166.5,2004.5,162.0
6,2019-12-17 06:00:00,1567.0,1452.0,115.0
6,2019-12-25 06:00:00,1016.0,937.0,79.0
6,2019-01-31 06:00:00,1821.5,1681.0,140.5
6,2019-05-12 06:00:00,1423.5,0.0,1423.5
6,2019-07-08 06:00:00,2059.0,1911.5,147.5
6,2019-05-30 06:00:00,1688.5,1566.0,122.5
6,2019-09-06 06:00:00,1847.5,1703.5,144.0
6,2019-04-06 06:00:00,1437.0,0.0,1437.0
6,2019-10-08 06:00:00,2020.0,1872.5,147.5
6,2019-02-23 06:00:00,1602.5,0.0,1602.5
6,2019-10-27 06:00:00,1606.5,0.0,1606.5
6,2019-02-24 06:00:00,1497.5,0.0,1497.5
6,2019-03-29 06:00:00,1660.5,1527.5,133.0
6,2019-12-06 06:00:00,1832.5,1692.0,140.5
6,2019-05-20 06:00:00,2199.0,2030.0,169.0
6,2019-04-05 06:00:00,1749.0,1612.0,137.0
6,2019-09-12 06:00:00,2131.5,1973.0,158.5
6,2019-08-25 06:00:00,1569.5,0.0,1569.5
6,2019-05-16 06:00:00,1728.0,1591.0,137.0
6,2019-09-13 06:00:00,1760.0,1623.0,137.0
6,2019-02-25 06:00:00,1837.0,1707.5,129.5
6,2019-04-04 06:00:00,1766.5,1633.5,133.0
6,2019-12-10 06:00:00,1886.5,1735.5,151.0
6,2019-10-28 06:00:00,1976.0,1825.0,151.0
6,2019-09-11 06:00:00,2236.0,2063.0,173.0
6,2019-03-28 06:00:00,1565.0,1439.0,126.0
6,2019-02-27 06:00:00,1997.0,1842.0,155.0
6,2019-04-03 06:00:00,1876.5,1736.0,140.5
6,2019-02-28 06:00:00,1962.0,1807.0,155.0
6,2019-03-27 06:00:00,1689.0,1556.0,133.0
6,2019-04-02 06:00:00,1773.5,1644.0,129.5
6,2019-01-01 06:00:00,1188.0,1087.0,101.0
6,2019-09-10 06:00:00,1877.0,1729.5,147.5
6,2019-08-17 06:00:00,2063.0,0.0,2063.0
6,2019-12-07 06:00:00,1688.5,0.0,1688.5
6,2019-08-10 06:00:00,1922.0,0.0,1922.0
6,2019-02-22 06:00:00,1939.5,1795.5,144.0
6,2019-12-03 06:00:00,1941.0,1800.5,140.5
6,2019-04-11 06:00:00,1699.5,1566.5,133.0
6,2019-02-16 06:00:00,1547.0,0.0,1547.0
6,2019-09-16 06:00:00,1832.0,1684.5,147.5
6,2019-02-17 06:00:00,1483.5,0.0,1483.5
6,2019-05-18 06:00:00,1543.5,0.0,1543.5
6,2019-10-25 06:00:00,1847.5,1707.0,140.5
6,2019-12-02 06:00:00,1818.5,1696.0,122.5
6,2019-04-10 06:00:00,1734.5,1601.5,133.0
6,2019-02-18 06:00:00,1792.5,1659.5,133.0
6,2019-09-15 06:00:00,1688.5,0.0,1688.5
6,2019-12-01 06:00:00,1494.0,0.0,1494.0
6,2019-03-30 06:00:00,1400.5,0.0,1400.5
6,2019-12-04 06:00:00,1936.5,1807.0,129.5
6,2019-02-19 06:00:00,1796.0,1655.5,140.5
6,2019-05-17 06:00:00,1788.5,1651.5,137.0
6,2019-08-26 06:00:00,1656.5,1523.5,133.0
6,2019-05-19 06:00:00,1592.0,0.0,1592.0
6,2019-02-20 06:00:00,1934.5,1787.0,147.5
6,2019-09-14 06:00:00,1699.5,0.0,1699.5
6,2019-10-26 06:00:00,1627.5,0.0,1627.5
6,2019-04-08 06:00:00,1777.0,1644.0,133.0
6,2019-02-21 06:00:00,1908.5,1764.5,144.0
6,2019-03-31 06:00:00,1554.5,0.0,1554.5
6,2019-12-05 06:00:00,1904.5,1757.0,147.5
6,2019-04-07 06:00:00,1426.5,0.0,1426.5
6,2019-04-09 06:00:00,1685.5,1559.5,126.0
6,2019-05-21 06:00:00,1735.0,1598.0,137.0
6,2019-02-26 06:00:00,1937.5,1790.0,147.5
6,2019-03-24 06:00:00,1411.5,0.0,1411.5
6,2019-05-22 06:00:00,1671.0,1541.5,129.5
6,2019-10-31 06:00:00,2131.0,1969.0,162.0
6,2019-01-03 06:00:00,1619.5,1497.0,122.5
6,2019-03-23 06:00:00,1433.0,0.0,1433.0
6,2019-01-05 06:00:00,1401.5,0.0,1401.5
6,2019-09-09 06:00:00,1756.0,1619.0,137.0
6,2019-04-01 06:00:00,1788.5,1659.0,129.5
6,2019-05-15 06:00:00,1682.0,1556.0,126.0
6,2019-07-11 06:00:00,2382.5,2206.0,176.5
6,2019-01-08 06:00:00,1856.5,1716.0,140.5
6,2019-09-07 06:00:00,1724.5,0.0,1724.5
6,2019-12-09 06:00:00,1789.0,1648.5,140.5
6,2019-01-04 06:00:00,1717.5,1598.5,119.0
6,2019-07-12 06:00:00,2484.0,2304.0,180.0
6,2019-03-25 06:00:00,1591.0,1472.0,119.0
6,2019-08-18 06:00:00,1861.5,0.0,1861.5
6,2019-01-07 06:00:00,1887.0,1739.5,147.5
6,2019-12-08 06:00:00,1706.5,0.0,1706.5
6,2019-10-04 06:00:00,1991.5,1847.5,144.0
6,2019-01-06 06:00:00,1336.0,0.0,1336.0
6,2019-07-09 06:00:00,2188.5,2041.0,147.5
6,2019-10-29 06:00:00,2087.5,1936.5,151.0
6,2019-01-02 06:00:00,1648.5,1526.0,122.5
6,2019-08-16 06:00:00,2347.5,2174.5,173.0
6,2019-08-11 06:00:00,1766.5,0.0,1766.5
6,2019-10-30 06:00:00,2109.5,1944.0,165.5
6,2019-01-09 06:00:00,1804.0,1681.5,122.5
6,2019-09-08 06:00:00,1616.0,0.0,1616.0
6,2019-03-26 06:00:00,1547.5,1428.5,119.0
6,2019-05-23 06:00:00,1862.5,1722.0,140.5
6,2019-07-10 06:00:00,2225.0,2059.5,165.5
7,2019-04-29 07:00:00,1977.0,1977.0,0.0
7,2019-12-17 07:00:00,1703.0,1703.0,0.0
7,2019-06-05 07:00:00,1784.0,1784.0,0.0
7,2019-03-11 07:00:00,1865.0,1865.0,0.0
7,2019-06-09 07:00:00,1880.0,0.0,1880.0
7,2019-12-11 07:00:00,2047.5,2047.5,0.0
7,2019-12-09 07:00:00,2014.5,2014.5,0.0
7,2019-08-31 07:00:00,1877.0,0.0,1877.0
7,2019-03-17 07:00:00,1598.5,0.0,1598.5
7,2019-12-18 07:00:00,1630.5,1630.5,0.0
7,2019-12-10 07:00:00,2004.5,2004.5,0.0
7,2019-08-18 07:00:00,1948.5,0.0,1948.5
7,2019-12-03 07:00:00,2178.0,2178.0,0.0
7,2019-04-28 07:00:00,1508.5,0.0,1508.5
7,2019-03-08 07:00:00,2096.5,2096.5,0.0
7,2019-03-22 07:00:00,1961.5,1961.5,0.0
7,2019-08-03 07:00:00,2159.5,0.0,2159.5
7,2019-03-31 07:00:00,1564.5,0.0,1564.5
7,2019-12-02 07:00:00,2142.0,2142.0,0.0
7,2019-06-16 07:00:00,1703.5,0.0,1703.5
7,2019-12-19 07:00:00,1579.5,1579.5,0.0
7,2019-12-01 07:00:00,1426.5,0.0,1426.5
7,2019-06-10 07:00:00,2121.0,2121.0,0.0
7,2019-12-04 07:00:00,2040.5,2040.5,0.0
7,2019-03-21 07:00:00,1901.5,1901.5,0.0
7,2019-03-10 08:00:00,1615.5,0.0,1615.5
7,2019-03-09 07:00:00,1778.0,0.0,1778.0
7,2019-03-23 07:00:00,1551.5,0.0,1551.5
7,2019-12-05 07:00:00,2023.0,2023.0,0.0
7,2019-08-05 07:00:00,2541.5,2541.5,0.0
7,2019-06-08 07:00:00,2002.5,0.0,2002.5
7,2019-06-07 07:00:00,2157.5,2157.5,0.0
7,2019-03-15 07:00:00,1998.0,1998.0,0.0
7,2019-08-07 07:00:00,0.0,0.0,0.0
7,2019-03-28 07:00:00,1684.5,1684.5,0.0
7,2019-03-18 07:00:00,1951.5,1951.5,0.0
7,2019-08-16 07:00:00,2635.0,2635.0,0.0
7,2019-03-16 07:00:00,1605.0,0.0,1605.0
7,2019-06-13 07:00:00,2067.0,2067.0,0.0
7,2019-08-04 07:00:00,2145.0,0.0,2145.0
7,2019-03-26 07:00:00,1742.5,1742.5,0.0
7,2019-12-14 07:00:00,1634.5,0.0,1634.5
7,2019-08-17 07:00:00,2429.5,0.0,2429.5
7,2019-03-27 07:00:00,1789.0,1789.0,0.0
7,2019-12-07 07:00:00,1619.5,0.0,1619.5
7,2019-08-01 07:00:00,2635.0,2635.0,0.0
7,2019-06-12 07:00:00,2008.5,2008.5,0.0
7,2019-08-15 07:00:00,2531.0,2531.0,0.0
7,2019-04-30 07:00:00,2098.5,2098.5,0.0
7,2019-03-14 07:00:00,2009.0,2009.0,0.0
7,2019-12-08 07:00:00,1696.0,0.0,1696.0
7,2019-03-24 07:00:00,1498.0,0.0,1498.0
7,2019-08-19 07:00:00,2553.0,2553.0,0.0
7,2019-03-30 07:00:00,1445.0,0.0,1445.0
7,2019-06-11 07:00:00,2305.0,2305.0,0.0
7,2019-12-13 07:00:00,2015.5,2015.5,0.0
7,2019-03-12 07:00:00,1904.0,1904.0,0.0
7,2019-03-20 07:00:00,1997.5,1997.5,0.0
7,2019-06-06 07:00:00,2145.0,2145.0,0.0
7,2019-06-15 07:00:00,1674.5,0.0,1674.5
7,2019-08-30 07:00:00,2206.5,2206.5,0.0
7,2019-03-13 07:00:00,2011.5,2011.5,0.0
7,2019-03-29 07:00:00,1713.5,1713.5,0.0
7,2019-12-16 07:00:00,1781.5,1781.5,0.0
7,2019-12-12 07:00:00,2036.5,2036.5,0.0
7,2019-03-19 07:00:00,2048.0,2048.0,0.0
7,2019-03-25 07:00:00,1785.0,1785.0,0.0
7,2019-12-15 07:00:00,1382.0,0.0,1382.0
7,2019-12-06 07:00:00,2078.5,2078.5,0.0
7,2019-06-14 07:00:00,1991.0,1991.0,0.0
7,2019-08-02 07:00:00,2476.0,2476.0,0.0
7,2019-02-15 07:00:00,1983.0,1983.0,0.0
7,2019-12-20 07:00:00,1657.0,1657.0,0.0
7,2019-02-06 07:00:00,1944.0,1944.0,0.0
7,2019-01-05 07:00:00,1536.5,0.0,1536.5
7,2019-01-04 07:00:00,1842.0,1842.0,0.0
7,2019-02-07 07:00:00,1961.5,1961.5,0.0
7,2019-07-12 07:00:00,2967.0,2967.0,0.0
7,2019-08-11 07:00:00,2016.5,0.0,2016.5
7,2019-07-11 07:00:00,2829.5,2829.5,0.0
7,2019-01-03 07:00:00,1798.5,1798.5,0.0
7,2019-08-09 07:00:00,2769.0,2769.0,0.0
7,2019-04-16 07:00:00,1923.0,1923.0,0.0
7,2019-01-02 07:00:00,1799.0,1799.0,0.0
7,2019-02-08 07:00:00,1919.0,1919.0,0.0
7,2019-08-27 07:00:00,2091.5,2091.5,0.0
7,2019-01-01 07:00:00,1275.0,1275.0,0.0
7,2019-04-01 07:00:00,2002.0,2002.0,0.0
7,2019-04-02 07:00:00,2023.5,2023.5,0.0
7,2019-04-17 07:00:00,2380.0,2380.0,0.0
7,2019-08-24 07:00:00,1594.5,0.0,1594.5
7,2019-08-28 07:00:00,2364.5,2364.5,0.0
7,2019-01-12 07:00:00,1674.5,0.0,1674.5
7,2019-08-23 07:00:00,2110.0,2110.0,0.0
7,2019-07-07 07:00:00,2121.0,0.0,2121.0
7,2019-01-11 07:00:00,1954.0,1954.0,0.0
7,2019-01-10 07:00:00,2048.5,2048.5,0.0
7,2019-01-06 07:00:00,1477.0,0.0,1477.0
7,2019-02-04 07:00:00,1841.0,1841.0,0.0
7,2019-01-09 07:00:00,1962.0,1962.0,0.0
7,2019-07-09 07:00:00,2488.5,2488.5,0.0
7,2019-02-05 07:00:00,1925.5,1925.5,0.0
7,2019-04-18 07:00:00,1951.0,1951.0,0.0
7,2019-01-08 07:00:00,2127.0,2127.0,0.0
7,2019-07-10 07:00:00,2685.5,2685.5,0.0
7,2019-07-08 07:00:00,2488.5,2488.5,0.0
7,2019-02-03 07:00:00,1637.5,0.0,1637.5
7,2019-02-28 07:00:00,2138.5,2138.5,0.0
7,2019-04-15 07:00:00,2063.0,2063.0,0.0
7,2019-02-21 07:00:00,2152.5,2152.5,0.0
7,2019-02-20 07:00:00,2210.0,2210.0,0.0
7,2019-02-13 07:00:00,2012.5,2012.5,0.0
7,2019-04-08 07:00:00,1979.5,1979.5,0.0
7,2019-02-19 07:00:00,2073.5,2073.5,0.0
7,2019-08-26 07:00:00,1825.5,1825.5,0.0
7,2019-02-12 07:00:00,2178.0,2178.0,0.0
7,2019-04-09 07:00:00,1918.5,1918.5,0.0
7,2019-02-18 07:00:00,2138.5,2138.5,0.0
7,2019-04-12 07:00:00,1873.0,1873.0,0.0
7,2019-04-10 07:00:00,2012.5,2012.5,0.0
7,2019-02-17 07:00:00,1627.5,0.0,1627.5
7,2019-02-16 07:00:00,1667.0,0.0,1667.0
7,2019-04-11 07:00:00,1990.5,1990.5,0.0
7,2019-02-14 07:00:00,2100.0,2100.0,0.0
7,2019-02-09 07:00:00,1695.5,0.0,1695.5
7,2019-04-07 07:00:00,1494.5,0.0,1494.5
7,2019-02-22 07:00:00,2131.0,2131.0,0.0
7,2019-02-27 07:00:00,2132.0,2132.0,0.0
7,2019-04-03 07:00:00,2055.0,2055.0,0.0
7,2019-02-26 07:00:00,2296.5,2296.5,0.0
7,2019-04-04 07:00:00,2026.0,2026.0,0.0
7,2019-02-25 07:00:00,2228.5,2228.5,0.0
7,2019-02-10 07:00:00,1627.5,0.0,1627.5
7,2019-04-13 07:00:00,1792.0,0.0,1792.0
7,2019-04-14 07:00:00,1414.5,0.0,1414.5
7,2019-08-25 07:00:00,1634.5,0.0,1634.5
7,2019-02-24 07:00:00,1638.5,0.0,1638.5
7,2019-02-11 07:00:00,2199.0,2199.0,0.0
7,2019-02-23 07:00:00,1837.0,0.0,1837.0
7,2019-08-10 07:00:00,2107.0,0.0,2107.0
7,2019-04-06 07:00:00,1595.0,0.0,1595.0
7,2019-04-05 07:00:00,1990.0,1990.0,0.0
7,2019-01-13 07:00:00,1509.0,0.0,1509.0
7,2019-07-06 07:00:00,2761.5,0.0,2761.5
7,2019-04-19 07:00:00,2106.5,2106.5,0.0
7,2019-03-01 07:00:00,2069.5,2069.5,0.0
7,2019-01-31 07:00:00,2166.5,2166.5,0.0
7,2019-04-25 07:00:00,1872.5,1872.5,0.0
7,2019-12-25 07:00:00,1041.5,1041.5,0.0
7,2019-06-21 07:00:00,2286.5,2286.5,0.0
7,2019-01-30 07:00:00,1937.0,1937.0,0.0
7,2019-06-20 07:00:00,2577.5,2577.5,0.0
7,2019-01-29 07:00:00,1997.0,1997.0,0.0
7,2019-01-28 07:00:00,2022.5,2022.5,0.0
7,2019-12-27 07:00:00,1321.0,1321.0,0.0
7,2019-06-22 07:00:00,1876.0,0.0,1876.0
7,2019-04-24 07:00:00,2016.0,2016.0,0.0
7,2019-08-21 07:00:00,2188.0,2188.0,0.0
7,2019-01-27 07:00:00,1724.0,0.0,1724.0
7,2019-12-26 07:00:00,1199.0,1199.0,0.0
7,2019-08-13 07:00:00,3312.0,3312.0,0.0
7,2019-12-24 07:00:00,1144.5,1144.5,0.0
7,2019-04-26 07:00:00,1965.0,1965.0,0.0
7,2019-03-07 07:00:00,2152.0,2152.0,0.0
7,2019-08-20 07:00:00,2343.5,2343.5,0.0
7,2019-03-06 07:00:00,2146.0,2146.0,0.0
7,2019-12-21 07:00:00,1240.0,0.0,1240.0
7,2019-03-05 07:00:00,2037.5,2037.5,0.0
7,2019-06-18 07:00:00,2145.0,2145.0,0.0
7,2019-08-29 07:00:00,2329.5,2329.5,0.0
7,2019-12-22 07:00:00,1115.0,0.0,1115.0
7,2019-03-04 07:00:00,2077.5,2077.5,0.0
7,2019-08-14 07:00:00,2948.5,2948.5,0.0
7,2019-06-19 07:00:00,2257.5,2257.5,0.0
7,2019-12-23 07:00:00,1306.5,1306.5,0.0
7,2019-03-03 07:00:00,1483.5,0.0,1483.5
7,2019-03-02 07:00:00,1756.5,0.0,1756.5
7,2019-04-27 07:00:00,1696.0,0.0,1696.0
7,2019-01-26 07:00:00,1736.0,0.0,1736.0
7,2019-06-23 07:00:00,1869.5,0.0,1869.5
7,2019-04-23 07:00:00,1706.5,1706.5,0.0
7,2019-08-12 07:00:00,2981.0,2981.0,0.0
7,2019-06-27 07:00:00,2679.0,2679.0,0.0
7,2019-04-21 07:00:00,1595.0,0.0,1595.0
7,2019-01-18 07:00:00,1972.5,1972.5,0.0
7,2019-01-17 07:00:00,2160.5,2160.5,0.0
7,2019-02-01 07:00:00,2171.0,2171.0,0.0
7,2019-08-08 07:00:00,0.0,0.0,0.0
7,2019-07-03 07:00:00,3014.0,3014.0,0.0
7,2019-07-04 07:00:00,2696.0,2696.0,0.0
7,2019-07-05 07:00:00,3081.5,3081.5,0.0
7,2019-04-20 07:00:00,1587.0,0.0,1587.0
7,2019-01-15 07:00:00,1871.5,1871.5,0.0
7,2019-01-14 07:00:00,1936.5,1936.5,0.0
7,2019-02-02 07:00:00,1777.5,0.0,1777.5
7,2019-01-16 07:00:00,2037.0,2037.0,0.0
7,2019-01-19 07:00:00,1630.5,0.0,1630.5
7,2019-07-02 07:00:00,2692.5,2692.5,0.0
7,2019-04-22 07:00:00,2030.5,2030.5,0.0
7,2019-12-28 07:00:00,1274.5,0.0,1274.5
7,2019-06-24 07:00:00,2293.0,2293.0,0.0
7,2019-01-25 07:00:00,1969.5,1969.5,0.0
7,2019-12-29 07:00:00,1189.0,0.0,1189.0
7,2019-01-24 07:00:00,1958.5,1958.5,0.0
7,2019-01-23 07:00:00,1947.5,1947.5,0.0
7,2019-12-30 07:00:00,1184.0,1184.0,0.0
7,2019-01-22 07:00:00,1611.5,1611.5,0.0
7,2019-06-25 07:00:00,2361.5,2361.5,0.0
7,2019-08-22 07:00:00,2415.5,2415.5,0.0
7,2019-12-31 07:00:00,1235.5,1235.5,0.0
7,2019-01-21 07:00:00,1933.0,1933.0,0.0
7,2019-06-26 07:00:00,2617.0,2617.0,0.0
7,2019-07-01 07:00:00,2563.0,2563.0,0.0
7,2019-01-20 07:00:00,1484.0,0.0,1484.0
7,2019-06-17 07:00:00,2069.5,2069.5,0.0
7,2019-08-06 07:00:00,2519.0,2519.0,0.0
7,2019-01-07 07:00:00,2131.5,2131.5,0.0
7,2019-05-21 07:00:00,1983.0,1983.0,0.0
7,2019-09-16 07:00:00,2001.5,2001.5,0.0
7,2019-09-01 07:00:00,1760.5,0.0,1760.5
7,2019-05-03 07:00:00,2015.5,2015.5,0.0
7,2019-05-14 07:00:00,1915.5,1915.5,0.0
7,2019-11-02 07:00:00,1955.0,0.0,1955.0
7,2019-10-09 07:00:00,2087.5,2087.5,0.0
7,2019-10-14 07:00:00,1983.0,1983.0,0.0
7,2019-10-17 07:00:00,2620.5,2620.5,0.0
7,2019-09-10 07:00:00,1976.5,1976.5,0.0
7,2019-11-04 07:00:00,2120.5,2120.5,0.0
7,2019-05-31 07:00:00,1919.0,1919.0,0.0
7,2019-09-27 07:00:00,2308.0,2308.0,0.0
7,2019-09-07 07:00:00,1851.5,0.0,1851.5
7,2019-05-25 07:00:00,1692.5,0.0,1692.5
7,2019-10-04 07:00:00,2195.5,2195.5,0.0
7,2019-10-23 07:00:00,2178.5,2178.5,0.0
7,2019-06-02 07:00:00,1699.0,0.0,1699.0
7,2019-05-28 07:00:00,1746.0,1746.0,0.0
7,2019-09-11 07:00:00,2571.0,2571.0,0.0
7,2019-05-24 07:00:00,2231.0,2231.0,0.0
7,2019-09-13 07:00:00,1948.0,1948.0,0.0
7,2019-10-18 07:00:00,2171.0,2171.0,0.0
7,2019-09-18 07:00:00,1955.5,1955.5,0.0
7,2019-09-06 07:00:00,1976.5,1976.5,0.0
7,2019-09-22 07:00:00,1759.5,0.0,1759.5
7,2019-10-10 07:00:00,2139.0,2139.0,0.0
7,2019-05-06 07:00:00,2033.5,2033.5,0.0
7,2019-05-08 07:00:00,1980.0,1980.0,0.0
7,2019-10-26 07:00:00,1731.5,0.0,1731.5
7,2019-05-17 07:00:00,2023.5,2023.5,0.0
7,2019-09-26 07:00:00,2452.0,2452.0,0.0
7,2019-10-31 07:00:00,2319.0,2319.0,0.0
7,2019-10-03 07:00:00,2077.5,2077.5,0.0
7,2019-09-03 07:00:00,2213.5,2213.5,0.0
7,2019-09-19 07:00:00,2027.0,2027.0,0.0
7,2019-10-27 07:00:00,1767.0,0.0,1767.0
7,2019-09-08 07:00:00,1752.5,0.0,1752.5
7,2019-10-29 07:00:00,2228.5,2228.5,0.0
7,2019-05-13 07:00:00,1979.5,1979.5,0.0
7,2019-09-15 07:00:00,1696.5,0.0,1696.5
7,2019-10-07 07:00:00,2506.0,2506.0,0.0
7,2019-10-06 07:00:00,1819.0,0.0,1819.0
7,2019-10-28 07:00:00,2142.0,2142.0,0.0
7,2019-05-19 07:00:00,1725.5,0.0,1725.5
7,2019-10-22 07:00:00,2128.0,2128.0,0.0
7,2019-05-09 07:00:00,1915.0,1915.0,0.0
7,2019-11-01 07:00:00,2333.5,2333.5,0.0
7,2019-09-29 07:00:00,1940.5,0.0,1940.5
7,2019-09-02 07:00:00,2012.0,2012.0,0.0
7,2019-05-26 07:00:00,2033.5,0.0,2033.5
7,2019-09-20 07:00:00,1962.0,1962.0,0.0
7,2019-09-30 07:00:00,2209.5,2209.5,0.0
7,2019-05-05 07:00:00,1501.5,0.0,1501.5
7,2019-05-18 07:00:00,1682.0,0.0,1682.0
7,2019-06-01 07:00:00,1370.5,0.0,1370.5
7,2019-10-30 07:00:00,2160.0,2160.0,0.0
7,2019-09-14 07:00:00,1789.0,0.0,1789.0
7,2019-10-21 07:00:00,1972.0,1972.0,0.0
7,2019-05-12 07:00:00,1498.0,0.0,1498.0
7,2019-10-15 07:00:00,1965.5,1965.5,0.0
7,2019-10-05 07:00:00,1645.5,0.0,1645.5
7,2019-05-27 07:00:00,1754.0,1754.0,0.0
7,2019-10-08 07:00:00,2124.0,2124.0,0.0
7,2019-05-20 07:00:00,2548.5,2548.5,0.0
7,2019-09-21 07:00:00,1738.5,0.0,1738.5
7,2019-11-05 07:00:00,2095.5,2095.5,0.0
7,2019-09-28 07:00:00,2034.0,0.0,2034.0
7,2019-05-04 07:00:00,1735.0,0.0,1735.0
7,2019-09-09 07:00:00,1970.5,1970.5,0.0
7,2019-11-07 07:00:00,2048.0,2048.0,0.0
7,2019-09-04 07:00:00,2326.5,2326.5,0.0
7,2019-10-16 07:00:00,2433.0,2433.0,0.0
7,2019-05-30 07:00:00,2041.0,2041.0,0.0
7,2019-05-07 07:00:00,2437.5,2437.5,0.0
7,2019-05-23 07:00:00,2134.5,2134.5,0.0
7,2019-05-29 07:00:00,1789.5,1789.5,0.0
7,2019-09-05 07:00:00,2084.5,2084.5,0.0
7,2019-11-06 07:00:00,2155.5,2155.5,0.0
7,2019-11-03 07:00:00,1662.5,0.0,1662.5
7,2019-05-02 07:00:00,1727.0,1727.0,0.0
7,2019-05-16 07:00:00,2030.5,2030.5,0.0
7,2019-05-22 07:00:00,1858.5,1858.5,0.0
7,2019-10-13 07:00:00,1789.0,0.0,1789.0
7,2019-06-04 07:00:00,1677.5,1677.5,0.0
7,2019-10-01 07:00:00,2509.5,2509.5,0.0
7,2019-10-19 07:00:00,1713.5,0.0,1713.5
7,2019-10-02 07:00:00,2535.0,2535.0,0.0
7,2019-09-23 07:00:00,2843.0,2843.0,0.0
7,2019-05-10 07:00:00,1944.5,1944.5,0.0
7,2019-10-11 07:00:00,2012.5,2012.5,0.0
7,2019-06-03 07:00:00,1782.0,1782.0,0.0
7,2019-10-12 07:00:00,1637.5,0.0,1637.5
7,2019-05-01 07:00:00,1913.0,1913.0,0.0
7,2019-10-24 07:00:00,2192.5,2192.5,0.0
7,2019-10-20 07:00:00,1753.0,0.0,1753.0
7,2019-09-25 07:00:00,2294.0,2294.0,0.0
7,2019-09-24 07:00:00,2538.0,2538.0,0.0
7,2019-05-11 07:00:00,1685.0,0.0,1685.0
7,2019-10-25 07:00:00,2109.0,2109.0,0.0
7,2019-05-15 07:00:00,1952.0,1952.0,0.0
7,2019-09-17 07:00:00,2009.5,2009.5,0.0
7,2019-09-12 07:00:00,2287.0,2287.0,0.0
8,2019-09-09 08:00:00,2221.5,2221.5,0.0
8,2019-04-16 08:00:00,2167.0,2167.0,0.0
8,2019-08-16 08:00:00,2905.5,2905.5,0.0
8,2019-02-05 08:00:00,2005.5,2005.5,0.0
8,2019-09-28 08:00:00,2358.5,0.0,2358.5
8,2019-12-03 08:00:00,2252.5,2252.5,0.0
8,2019-06-26 08:00:00,2858.0,2858.0,0.0
8,2019-01-02 08:00:00,1955.0,1955.0,0.0
8,2019-09-24 08:00:00,2854.5,2854.5,0.0
8,2019-02-21 08:00:00,2477.0,2477.0,0.0
8,2019-11-05 08:00:00,2322.0,2322.0,0.0
8,2019-02-01 08:00:00,2351.5,2351.5,0.0
8,2019-06-18 08:00:00,2312.5,2312.5,0.0
8,2019-09-21 08:00:00,2005.5,0.0,2005.5
8,2019-05-27 08:00:00,1854.0,1854.0,0.0
8,2019-06-19 08:00:00,2675.0,2675.0,0.0
8,2019-08-02 08:00:00,2765.5,2765.5,0.0
8,2019-04-05 08:00:00,2189.0,2189.0,0.0
8,2019-12-26 08:00:00,1126.0,1126.0,0.0
8,2019-10-08 08:00:00,2364.0,2364.0,0.0
8,2019-12-12 08:00:00,2231.0,2231.0,0.0
8,2019-03-14 08:00:00,2336.5,2336.5,0.0
8,2019-09-14 08:00:00,2089.0,0.0,2089.0
8,2019-02-25 08:00:00,2344.0,2344.0,0.0
8,2019-08-17 08:00:00,2429.5,0.0,2429.5
8,2019-10-24 08:00:00,2430.0,2430.0,0.0
