,Time,Average Demand,Peak,Off Peak
5,2018-06-03 05:00:00,1624.0,0.0,1624.0
5,2018-02-12 05:00:00,1785.5,0.0,1785.5
5,2018-01-28 05:00:00,1586.5,0.0,1586.5
5,2018-02-13 05:00:00,1713.5,0.0,1713.5
5,2018-11-04 05:00:00,1551.0,0.0,1551.0
5,2018-06-07 05:00:00,1681.5,0.0,1681.5
5,2018-12-17 05:00:00,1429.0,0.0,1429.0
5,2018-04-10 05:00:00,1476.5,0.0,1476.5
5,2018-10-20 05:00:00,1526.0,0.0,1526.0
5,2018-04-11 05:00:00,1454.5,0.0,1454.5
5,2018-10-15 05:00:00,1586.5,0.0,1586.5
5,2018-06-02 05:00:00,1695.5,0.0,1695.5
5,2018-06-06 05:00:00,1664.5,0.0,1664.5
5,2018-09-13 05:00:00,2005.0,0.0,2005.0
5,2018-10-23 05:00:00,1520.0,0.0,1520.0
5,2018-10-19 05:00:00,1385.5,0.0,1385.5
5,2018-12-08 05:00:00,1494.0,0.0,1494.0
5,2018-01-31 05:00:00,1700.0,0.0,1700.0
5,2018-05-19 05:00:00,1458.0,0.0,1458.0
5,2018-09-16 05:00:00,1858.0,0.0,1858.0
5,2018-02-09 05:00:00,1678.0,0.0,1678.0
5,2018-02-15 05:00:00,1772.0,0.0,1772.0
5,2018-06-08 05:00:00,1778.0,0.0,1778.0
5,2018-12-18 05:00:00,1268.0,0.0,1268.0
5,2018-10-26 05:00:00,1473.0,0.0,1473.0
5,2018-09-20 05:00:00,1760.0,0.0,1760.0
5,2018-10-17 05:00:00,1609.0,0.0,1609.0
5,2018-05-24 05:00:00,1430.5,0.0,1430.5
5,2018-01-25 05:00:00,1688.0,0.0,1688.0
5,2018-02-19 05:00:00,1718.0,0.0,1718.0
5,2018-08-22 05:00:00,2016.5,0.0,2016.5
5,2018-08-23 05:00:00,1886.0,0.0,1886.0
5,2018-02-08 05:00:00,1649.0,0.0,1649.0
5,2018-05-23 05:00:00,1824.5,0.0,1824.5
5,2018-09-15 05:00:00,1908.5,0.0,1908.5
5,2018-02-04 05:00:00,1511.0,0.0,1511.0
5,2018-09-25 05:00:00,1645.5,0.0,1645.5
5,2018-01-24 05:00:00,1728.0,0.0,1728.0
5,2018-01-21 05:00:00,1547.0,0.0,1547.0
5,2018-12-20 05:00:00,1285.5,0.0,1285.5
5,2018-06-05 05:00:00,1667.5,0.0,1667.5
5,2018-01-30 05:00:00,1674.0,0.0,1674.0
5,2018-10-21 05:00:00,1498.0,0.0,1498.0
5,2018-10-14 05:00:00,1385.0,0.0,1385.0
5,2018-10-22 05:00:00,1472.5,0.0,1472.5
6,2018-10-02 06:00:00,2071.5,1913.0,158.5
6,2018-10-24 06:00:00,1984.5,1844.0,140.5
6,2018-10-31 06:00:00,1986.5,1835.5,151.0
6,2018-02-13 06:00:00,2077.5,1919.0,158.5
6,2018-12-06 06:00:00,2001.5,1854.0,147.5
6,2018-05-10 06:00:00,2354.5,2174.5,180.0
6,2018-06-05 06:00:00,1811.0,1663.5,147.5
6,2018-12-19 06:00:00,1698.5,1583.5,115.0
6,2018-01-06 06:00:00,1462.0,0.0,1462.0
6,2018-09-10 06:00:00,1937.0,1782.0,155.0
6,2018-11-10 06:00:00,1598.0,0.0,1598.0
6,2018-09-05 06:00:00,2390.0,2203.0,187.0
6,2018-01-05 06:00:00,1533.0,1414.0,119.0
6,2018-12-26 06:00:00,1238.5,1130.5,108.0
6,2018-08-02 06:00:00,2987.5,2775.0,212.5
6,2018-12-01 06:00:00,1678.0,0.0,1678.0
6,2018-12-28 06:00:00,1203.5,1110.0,93.5
6,2018-06-03 06:00:00,1680.5,0.0,1680.5
6,2018-09-25 06:00:00,1996.5,1849.0,147.5
6,2018-06-20 06:00:00,2239.5,2081.0,158.5
6,2018-12-10 06:00:00,2012.5,1868.5,144.0
6,2018-02-15 06:00:00,2110.0,1948.0,162.0
6,2018-08-07 06:00:00,3056.5,2829.5,227.0
6,2018-04-13 06:00:00,1771.5,1645.5,126.0
6,2018-10-01 06:00:00,2034.0,1890.0,144.0
6,2018-06-17 06:00:00,1681.5,0.0,1681.5
6,2018-01-27 06:00:00,1617.5,0.0,1617.5
6,2018-06-16 06:00:00,1702.5,0.0,1702.5
6,2018-11-12 06:00:00,1937.5,1779.0,158.5
6,2018-01-26 06:00:00,2049.0,1890.5,158.5
6,2018-09-18 06:00:00,2708.5,2507.0,201.5
6,2018-05-17 06:00:00,2333.5,2150.0,183.5
6,2018-01-25 06:00:00,1933.5,1775.0,158.5
6,2018-08-23 06:00:00,2012.0,1864.5,147.5
6,2018-08-04 06:00:00,2502.5,0.0,2502.5
6,2018-08-03 06:00:00,2930.0,2728.5,201.5
6,2018-02-14 06:00:00,2114.0,1952.0,162.0
6,2018-12-20 06:00:00,1559.0,1444.0,115.0
6,2018-01-09 06:00:00,2060.5,1895.0,165.5
6,2018-08-25 06:00:00,1728.0,0.0,1728.0
6,2018-10-30 06:00:00,1951.0,1803.5,147.5
6,2018-06-04 06:00:00,1685.5,1559.5,126.0
6,2018-10-04 06:00:00,2373.0,2204.0,169.0
6,2018-10-03 06:00:00,2124.0,1962.0,162.0
6,2018-04-11 06:00:00,1799.5,1662.5,137.0
6,2018-02-06 06:00:00,1879.5,1735.5,144.0
6,2018-01-08 06:00:00,1825.0,1681.0,144.0
6,2018-11-05 06:00:00,1897.5,1753.5,144.0
6,2018-09-04 06:00:00,2564.0,2380.5,183.5
6,2018-04-08 06:00:00,1540.0,0.0,1540.0
6,2018-10-05 06:00:00,1944.0,1803.5,140.5
6,2018-08-06 06:00:00,2847.0,2631.0,216.0
6,2018-06-19 06:00:00,2556.5,2376.5,180.0
6,2018-01-07 06:00:00,1667.5,0.0,1667.5
6,2018-09-26 06:00:00,2513.0,2318.5,194.5
6,2018-01-10 06:00:00,1965.0,1821.0,144.0
6,2018-10-17 06:00:00,2062.0,1911.0,151.0
6,2018-11-11 06:00:00,1551.0,0.0,1551.0
6,2018-05-11 06:00:00,1951.0,1792.5,158.5
6,2018-10-18 06:00:00,1980.0,1850.5,129.5
6,2018-08-05 06:00:00,2560.0,0.0,2560.0
6,2018-12-13 06:00:00,1946.5,1813.5,133.0
6,2018-06-18 06:00:00,2226.0,2064.0,162.0
6,2018-12-27 06:00:00,1249.0,1155.5,93.5
6,2018-05-09 06:00:00,1999.0,1844.0,155.0
6,2018-08-08 06:00:00,2858.5,2639.0,219.5
6,2018-04-16 06:00:00,1770.5,1648.0,122.5
6,2018-10-21 06:00:00,1720.5,0.0,1720.5
6,2018-09-06 06:00:00,2905.5,2689.5,216.0
6,2018-08-30 06:00:00,2386.0,2206.0,180.0
6,2018-12-08 06:00:00,1742.5,0.0,1742.5
6,2018-04-07 06:00:00,1445.0,0.0,1445.0
6,2018-10-23 06:00:00,1983.0,1839.0,144.0
6,2018-08-14 06:00:00,2694.0,2503.0,191.0
6,2018-11-07 06:00:00,1930.0,1782.5,147.5
6,2018-05-05 06:00:00,1641.5,0.0,1641.5
6,2018-04-04 06:00:00,1825.0,1692.0,133.0
6,2018-04-17 06:00:00,1731.0,1605.0,126.0
6,2018-12-31 06:00:00,1211.0,1121.0,90.0
6,2018-06-01 06:00:00,2282.0,2113.0,169.0
6,2018-09-15 06:00:00,2063.0,0.0,2063.0
6,2018-12-02 06:00:00,1613.5,0.0,1613.5
6,2018-05-08 06:00:00,1934.5,1797.5,137.0
6,2018-08-13 06:00:00,2403.5,2220.0,183.5
6,2018-09-09 06:00:00,1598.5,0.0,1598.5
6,2018-08-31 06:00:00,1861.5,1717.5,144.0
6,2018-02-10 06:00:00,1637.5,0.0,1637.5
6,2018-05-28 06:00:00,1494.0,1368.0,126.0
6,2018-01-30 06:00:00,2024.0,1865.5,158.5
6,2018-08-29 06:00:00,2598.0,2411.0,187.0
6,2018-08-22 06:00:00,2152.0,1990.0,162.0
6,2018-08-17 06:00:00,2322.0,2149.0,173.0
6,2018-08-27 06:00:00,2253.5,2088.0,165.5
6,2018-10-22 06:00:00,1916.5,1779.5,137.0
6,2018-01-31 06:00:00,1959.0,1800.5,158.5
6,2018-11-06 06:00:00,2091.0,1940.0,151.0
6,2018-09-21 06:00:00,2339.5,2174.0,165.5
6,2018-04-15 06:00:00,1501.5,0.0,1501.5
6,2018-02-08 06:00:00,1853.0,1702.0,151.0
6,2018-08-15 06:00:00,2833.0,2620.5,212.5
6,2018-04-06 06:00:00,1759.0,1626.0,133.0
6,2018-08-16 06:00:00,2601.5,2410.5,191.0
6,2018-02-09 06:00:00,1800.5,1653.0,147.5
6,2018-08-28 06:00:00,2466.0,2286.0,180.0
6,2018-04-14 06:00:00,1554.0,0.0,1554.0
6,2018-11-01 06:00:00,2109.5,1962.0,147.5
6,2018-05-29 06:00:00,2034.0,1868.5,165.5
6,2018-04-05 06:00:00,1759.5,1626.5,133.0
6,2018-05-03 06:00:00,2218.0,2041.5,176.5
6,2018-12-18 06:00:00,1544.5,1440.0,104.5
6,2018-05-21 06:00:00,1940.5,1789.5,151.0
6,2018-01-29 06:00:00,1958.0,1803.0,155.0
6,2018-05-04 06:00:00,2336.5,2163.5,173.0
6,2018-05-02 06:00:00,2127.5,1958.5,169.0
6,2018-08-10 06:00:00,2616.0,2414.5,201.5
6,2018-06-02 06:00:00,1742.0,0.0,1742.0
6,2018-05-01 06:00:00,1925.5,1788.5,137.0
6,2018-04-20 06:00:00,1900.5,1760.0,140.5
6,2018-01-28 06:00:00,1693.0,0.0,1693.0
6,2018-09-11 06:00:00,2304.5,2135.5,169.0
6,2018-11-09 06:00:00,1973.0,1825.5,147.5
6,2018-01-03 06:00:00,1724.5,1587.5,137.0
6,2018-02-12 06:00:00,2130.5,1961.5,169.0
6,2018-08-26 06:00:00,1803.5,0.0,1803.5
6,2018-04-01 06:00:00,1433.5,0.0,1433.5
6,2018-09-08 06:00:00,1979.5,0.0,1979.5
6,2018-01-04 06:00:00,1732.0,1591.5,140.5
6,2018-09-14 06:00:00,2318.0,2149.0,169.0
6,2018-11-04 06:00:00,1714.0,0.0,1714.0
6,2018-04-21 06:00:00,1544.5,0.0,1544.5
6,2018-11-02 06:00:00,2098.0,1947.0,151.0
6,2018-06-21 06:00:00,2081.0,1926.0,155.0
6,2018-09-01 06:00:00,2041.0,0.0,2041.0
6,2018-12-29 06:00:00,1320.5,0.0,1320.5
6,2018-08-09 06:00:00,3045.5,2826.0,219.5
6,2018-09-22 06:00:00,2048.5,0.0,2048.5
6,2018-12-04 06:00:00,1987.0,1854.0,133.0
6,2018-10-20 06:00:00,1818.5,0.0,1818.5
6,2018-04-18 06:00:00,1749.0,1619.5,129.5
6,2018-04-03 06:00:00,1703.0,1580.5,122.5
6,2018-04-10 06:00:00,1807.5,1674.5,133.0
6,2018-12-15 06:00:00,1477.0,0.0,1477.0
6,2018-01-01 06:00:00,1370.0,1258.5,111.5
6,2018-08-12 06:00:00,2184.5,0.0,2184.5
6,2018-05-18 06:00:00,1883.5,1739.5,144.0
6,2018-02-07 06:00:00,1837.5,1693.5,144.0
6,2018-08-18 06:00:00,1880.5,0.0,1880.5
6,2018-11-08 06:00:00,1919.5,1764.5,155.0
6,2018-02-11 06:00:00,1629.0,0.0,1629.0
6,2018-04-19 06:00:00,1764.0,1631.0,133.0
6,2018-04-02 06:00:00,1685.0,1559.0,126.0
6,2018-08-11 06:00:00,2264.5,0.0,2264.5
6,2018-12-30 06:00:00,1321.0,0.0,1321.0
6,2018-12-09 06:00:00,1671.0,0.0,1671.0
6,2018-09-19 06:00:00,2444.0,2257.0,187.0
6,2018-05-24 06:00:00,1753.5,1613.0,140.5
6,2018-12-17 06:00:00,1739.0,1609.5,129.5
6,2018-01-02 06:00:00,1689.0,1556.0,133.0
6,2018-05-22 06:00:00,1991.5,1836.5,155.0
6,2018-10-19 06:00:00,1922.0,1785.0,137.0
6,2018-05-12 06:00:00,1543.5,0.0,1543.5
6,2018-10-26 06:00:00,1936.5,1803.5,133.0
6,2018-12-03 06:00:00,1981.0,1844.0,137.0
6,2018-02-01 06:00:00,2105.0,1939.5,165.5
6,2018-05-25 06:00:00,2091.5,1929.5,162.0
6,2018-06-12 06:00:00,1836.0,1692.0,144.0
6,2018-02-17 06:00:00,1668.0,0.0,1668.0
6,2018-12-11 06:00:00,2134.5,1954.5,180.0
6,2018-01-11 06:00:00,2148.5,1983.0,165.5
6,2018-12-24 06:00:00,1098.5,1012.0,86.5
6,2018-12-21 06:00:00,1532.5,1424.5,108.0
6,2018-01-16 06:00:00,1918.5,1767.5,151.0
6,2018-02-24 06:00:00,2230.5,0.0,2230.5
6,2018-06-07 06:00:00,1865.0,1717.5,147.5
6,2018-09-12 06:00:00,2308.0,2142.5,165.5
6,2018-10-15 06:00:00,1941.5,1797.5,144.0
6,2018-08-20 06:00:00,2192.0,2023.0,169.0
6,2018-10-10 06:00:00,2603.0,2416.0,187.0
6,2018-09-13 06:00:00,2312.0,2139.0,173.0
6,2018-09-03 06:00:00,2555.5,2375.5,180.0
6,2018-01-23 06:00:00,2117.5,1948.5,169.0
6,2018-05-14 06:00:00,2217.5,2041.0,176.5
6,2018-02-25 06:00:00,2216.5,0.0,2216.5
6,2018-10-09 06:00:00,2339.0,2170.0,169.0
6,2018-08-21 06:00:00,2134.5,1969.0,165.5
6,2018-05-31 06:00:00,1977.0,1822.0,155.0
6,2018-05-07 06:00:00,2013.0,1865.5,147.5
6,2018-05-13 06:00:00,1554.0,0.0,1554.0
6,2018-05-16 06:00:00,1908.0,1764.0,144.0
6,2018-10-08 06:00:00,2048.5,1901.0,147.5
6,2018-01-14 06:00:00,1479.5,0.0,1479.5
6,2018-12-05 06:00:00,2052.5,1905.0,147.5
6,2018-06-13 06:00:00,2102.0,1940.0,162.0
6,2018-02-26 06:00:00,2563.5,2362.0,201.5
6,2018-10-16 06:00:00,2053.5,1909.5,144.0
6,2018-10-28 06:00:00,1545.0,0.0,1545.0
6,2018-09-17 06:00:00,2612.0,2417.5,194.5
6,2018-05-27 06:00:00,2040.5,0.0,2040.5
6,2018-10-25 06:00:00,1921.5,1788.5,133.0
6,2018-06-06 06:00:00,1810.5,1677.5,133.0
6,2018-11-14 06:00:00,1936.5,1792.5,144.0
6,2018-01-15 06:00:00,1851.5,1711.0,140.5
6,2018-02-27 06:00:00,2524.0,2337.0,187.0
6,2018-01-22 06:00:00,2038.0,1876.0,162.0
6,2018-02-04 06:00:00,1602.0,0.0,1602.0
6,2018-02-21 06:00:00,2366.0,2193.0,173.0
6,2018-09-20 06:00:00,2023.0,1872.0,151.0
6,2018-02-03 06:00:00,1620.0,0.0,1620.0
6,2018-12-07 06:00:00,2001.5,1861.0,140.5
6,2018-05-26 06:00:00,2005.0,0.0,2005.0
6,2018-05-15 06:00:00,2294.5,2121.5,173.0
6,2018-01-19 06:00:00,2127.5,1958.5,169.0
6,2018-02-19 06:00:00,2045.5,1883.5,162.0
6,2018-10-13 06:00:00,1727.5,0.0,1727.5
6,2018-11-03 06:00:00,1777.5,0.0,1777.5
6,2018-06-09 06:00:00,1753.0,0.0,1753.0
6,2018-05-30 06:00:00,1858.0,1721.0,137.0
6,2018-02-20 06:00:00,2163.5,1994.5,169.0
6,2018-12-22 06:00:00,1320.5,0.0,1320.5
6,2018-06-08 06:00:00,1980.0,1829.0,151.0
6,2018-01-20 06:00:00,1763.0,0.0,1763.0
6,2018-09-16 06:00:00,2078.0,0.0,2078.0
6,2018-10-14 06:00:00,1616.0,0.0,1616.0
6,2018-02-23 06:00:00,2584.5,2379.5,205.0
6,2018-09-24 06:00:00,1901.5,1754.0,147.5
6,2018-04-12 06:00:00,1822.0,1681.5,140.5
6,2018-02-02 06:00:00,1920.0,1765.0,155.0
6,2018-01-17 06:00:00,2095.0,1926.0,169.0
6,2018-09-07 06:00:00,2372.0,2185.0,187.0
6,2018-12-16 06:00:00,1556.0,0.0,1556.0
6,2018-02-18 06:00:00,1727.5,0.0,1727.5
6,2018-10-11 06:00:00,2689.5,2488.0,201.5
6,2018-06-11 06:00:00,1669.5,1540.0,129.5
6,2018-12-23 06:00:00,1184.0,0.0,1184.0
6,2018-09-02 06:00:00,1968.5,0.0,1968.5
6,2018-04-09 06:00:00,1846.5,1713.5,133.0
6,2018-02-22 06:00:00,2533.0,2346.0,187.0
6,2018-01-18 06:00:00,2081.0,1922.5,158.5
6,2018-10-27 06:00:00,1584.0,0.0,1584.0
6,2018-12-12 06:00:00,2062.5,1915.0,147.5
6,2018-08-24 06:00:00,1985.0,1826.5,158.5
6,2018-01-21 06:00:00,1678.0,0.0,1678.0
6,2018-10-12 06:00:00,2081.5,1919.5,162.0
6,2018-06-10 06:00:00,1649.0,0.0,1649.0
6,2018-02-16 06:00:00,2189.0,2016.0,173.0
6,2018-08-19 06:00:00,1689.0,0.0,1689.0
6,2018-05-19 06:00:00,1559.0,0.0,1559.0
6,2018-08-01 06:00:00,2910.5,2687.5,223.0
6,2018-12-14 06:00:00,1914.5,1785.0,129.5
6,2018-05-23 06:00:00,2070.5,1912.0,158.5
6,2018-11-13 06:00:00,1917.5,1784.5,133.0
6,2018-10-29 06:00:00,1988.0,1844.0,144.0
6,2018-06-15 06:00:00,1915.0,1756.5,158.5
6,2018-01-13 06:00:00,1668.0,0.0,1668.0
6,2018-02-28 06:00:00,2545.5,2347.5,198.0
6,2018-05-20 06:00:00,1882.0,0.0,1882.0
6,2018-01-24 06:00:00,1940.5,1785.5,155.0
6,2018-10-07 06:00:00,1933.5,0.0,1933.5
6,2018-12-25 06:00:00,1162.0,1072.0,90.0
6,2018-10-06 06:00:00,1688.5,0.0,1688.5
6,2018-01-12 06:00:00,2245.5,2076.5,169.0
6,2018-02-05 06:00:00,2045.5,1890.5,155.0
6,2018-05-06 06:00:00,1817.5,0.0,1817.5
6,2018-06-14 06:00:00,2034.0,1886.5,147.5
6,2018-09-23 06:00:00,1582.5,0.0,1582.5
7,2018-09-02 07:00:00,2051.5,0.0,2051.5
7,2018-04-10 07:00:00,2113.5,2113.5,0.0
7,2018-10-23 07:00:00,2210.0,2210.0,0.0
7,2018-12-20 07:00:00,1720.0,1720.0,0.0
7,2018-11-07 07:00:00,2268.5,2268.5,0.0
7,2018-12-23 07:00:00,1250.0,0.0,1250.0
7,2018-12-12 07:00:00,2084.0,2084.0,0.0
7,2018-08-13 07:00:00,2785.5,2785.5,0.0
7,2018-09-15 07:00:00,2181.0,0.0,2181.0
7,2018-05-08 07:00:00,2232.0,2232.0,0.0
7,2018-10-17 07:00:00,2126.5,2126.5,0.0
7,2018-09-04 07:00:00,2843.5,2843.5,0.0
7,2018-05-28 07:00:00,1724.5,1724.5,0.0
7,2018-11-12 07:00:00,2081.5,2081.5,0.0
7,2018-01-18 07:00:00,2113.5,2113.5,0.0
7,2018-12-31 07:00:00,1261.0,1261.0,0.0
7,2018-02-10 07:00:00,1760.0,0.0,1760.0
7,2018-02-22 07:00:00,2761.0,2761.0,0.0
7,2018-06-01 07:00:00,2614.0,2614.0,0.0
7,2018-08-21 07:00:00,2264.0,2264.0,0.0
7,2018-06-15 07:00:00,2015.5,2015.5,0.0
7,2018-04-17 07:00:00,2030.5,2030.5,0.0
7,2018-10-27 07:00:00,1825.0,0.0,1825.0
7,2018-01-10 07:00:00,2103.0,2103.0,0.0
7,2018-08-24 07:00:00,2149.5,2149.5,0.0
7,2018-12-16 07:00:00,1573.0,0.0,1573.0
7,2018-01-29 07:00:00,2076.0,2076.0,0.0
7,2018-12-09 07:00:00,1778.0,0.0,1778.0
7,2018-08-03 07:00:00,3348.0,3348.0,0.0
7,2018-02-04 07:00:00,1656.0,0.0,1656.0
7,2018-01-01 07:00:00,1356.0,1356.0,0.0
7,2018-05-06 07:00:00,1923.0,0.0,1923.0
7,2018-02-23 07:00:00,2631.5,2631.5,0.0
7,2018-02-07 07:00:00,1858.0,1858.0,0.0
7,2018-11-08 07:00:00,2166.0,2166.0,0.0
7,2018-08-18 07:00:00,1982.5,0.0,1982.5
7,2018-05-21 07:00:00,2121.0,2121.0,0.0
7,2018-05-14 07:00:00,2326.0,2326.0,0.0
7,2018-01-12 07:00:00,2268.5,2268.5,0.0
7,2018-04-19 07:00:00,2058.5,2058.5,0.0
7,2018-04-02 07:00:00,1965.0,1965.0,0.0
7,2018-12-15 07:00:00,1639.5,0.0,1639.5
7,2018-09-09 07:00:00,1635.0,0.0,1635.0
7,2018-12-02 07:00:00,1628.0,0.0,1628.0
7,2018-08-12 07:00:00,2404.0,0.0,2404.0
7,2018-02-18 07:00:00,1770.5,0.0,1770.5
7,2018-08-31 07:00:00,2087.5,2087.5,0.0
7,2018-12-11 07:00:00,2245.5,2245.5,0.0
7,2018-05-02 07:00:00,2340.5,2340.5,0.0
7,2018-10-11 07:00:00,2945.5,2945.5,0.0
7,2018-05-31 07:00:00,2127.0,2127.0,0.0
7,2018-02-02 07:00:00,1930.0,1930.0,0.0
7,2018-01-24 07:00:00,2084.0,2084.0,0.0
7,2018-12-17 07:00:00,1796.0,1796.0,0.0
7,2018-04-03 07:00:00,1947.0,1947.0,0.0
7,2018-01-25 07:00:00,2127.5,2127.5,0.0
7,2018-01-17 07:00:00,2305.0,2305.0,0.0
7,2018-05-18 07:00:00,2107.0,2107.0,0.0
7,2018-09-25 07:00:00,2314.0,2314.0,0.0
7,2018-04-18 07:00:00,2008.0,2008.0,0.0
7,2018-09-07 07:00:00,2456.0,2456.0,0.0
7,2018-11-11 07:00:00,1739.5,0.0,1739.5
7,2018-04-04 07:00:00,2106.5,2106.5,0.0
7,2018-02-09 07:00:00,1872.0,1872.0,0.0
7,2018-11-01 07:00:00,2308.0,2308.0,0.0
7,2018-04-14 07:00:00,1760.0,0.0,1760.0
7,2018-06-09 07:00:00,1972.5,0.0,1972.5
7,2018-05-20 07:00:00,1908.0,0.0,1908.0
7,2018-08-16 07:00:00,2783.0,2783.0,0.0
7,2018-05-15 07:00:00,2404.5,2404.5,0.0
7,2018-02-15 07:00:00,2228.0,2228.0,0.0
7,2018-02-20 07:00:00,2404.5,2404.5,0.0
7,2018-08-22 07:00:00,2318.0,2318.0,0.0
7,2018-04-06 07:00:00,2033.0,2033.0,0.0
7,2018-11-03 07:00:00,1865.0,0.0,1865.0
7,2018-04-15 07:00:00,1565.0,0.0,1565.0
7,2018-12-22 07:00:00,1220.5,0.0,1220.5
7,2018-02-08 07:00:00,1984.5,1984.5,0.0
7,2018-09-21 07:00:00,2596.0,2596.0,0.0
7,2018-01-11 07:00:00,2128.5,2128.5,0.0
7,2018-05-07 07:00:00,2156.5,2156.5,0.0
7,2018-09-26 07:00:00,2833.0,2833.0,0.0
7,2018-05-30 07:00:00,2105.5,2105.5,0.0
7,2018-08-17 07:00:00,2599.0,2599.0,0.0
7,2018-10-29 07:00:00,2225.5,2225.5,0.0
7,2018-01-31 07:00:00,2109.5,2109.5,0.0
7,2018-05-12 07:00:00,1667.0,0.0,1667.0
7,2018-09-16 07:00:00,2181.5,0.0,2181.5
7,2018-10-22 07:00:00,2156.5,2156.5,0.0
7,2018-06-08 07:00:00,2357.0,2357.0,0.0
7,2018-01-20 07:00:00,1828.0,0.0,1828.0
7,2018-10-13 07:00:00,1773.5,0.0,1773.5
7,2018-09-11 07:00:00,2473.0,2473.0,0.0
7,2018-11-06 07:00:00,2340.5,2340.5,0.0
7,2018-08-27 07:00:00,2447.0,2447.0,0.0
7,2018-08-14 07:00:00,3091.5,3091.5,0.0
7,2018-08-28 07:00:00,2819.5,2819.5,0.0
7,2018-02-19 07:00:00,2088.5,2088.5,0.0
7,2018-04-07 07:00:00,1605.0,0.0,1605.0
7,2018-01-21 07:00:00,1826.0,0.0,1826.0
7,2018-08-30 07:00:00,2581.0,2581.0,0.0
7,2018-10-05 07:00:00,2099.0,2099.0,0.0
7,2018-10-12 07:00:00,2261.0,2261.0,0.0
7,2018-10-06 07:00:00,1876.5,0.0,1876.5
7,2018-06-10 07:00:00,1890.0,0.0,1890.0
7,2018-09-19 07:00:00,2520.0,2520.0,0.0
7,2018-12-01 07:00:00,1810.5,0.0,1810.5
7,2018-09-06 07:00:00,3067.5,3067.5,0.0
7,2018-10-14 07:00:00,1766.5,0.0,1766.5
7,2018-10-21 07:00:00,1652.5,0.0,1652.5
7,2018-04-16 07:00:00,2037.5,2037.5,0.0
7,2018-08-23 07:00:00,2087.5,2087.5,0.0
7,2018-12-18 07:00:00,1778.0,1778.0,0.0
7,2018-02-21 07:00:00,2678.0,2678.0,0.0
7,2018-06-16 07:00:00,1742.5,0.0,1742.5
7,2018-08-01 07:00:00,3082.0,3082.0,0.0
7,2018-01-19 07:00:00,2121.0,2121.0,0.0
7,2018-04-05 07:00:00,2012.5,2012.5,0.0
7,2018-12-07 07:00:00,2235.0,2235.0,0.0
7,2018-05-03 07:00:00,2470.0,2470.0,0.0
7,2018-09-24 07:00:00,2135.5,2135.5,0.0
7,2018-12-26 07:00:00,1260.0,1260.0,0.0
7,2018-05-23 07:00:00,2189.5,2189.5,0.0
7,2018-05-05 07:00:00,1703.0,0.0,1703.0
7,2018-02-03 07:00:00,1643.5,0.0,1643.5
7,2018-08-29 07:00:00,2923.0,2923.0,0.0
7,2018-08-15 07:00:00,3283.0,3283.0,0.0
7,2018-08-02 07:00:00,3420.5,3420.5,0.0
7,2018-01-30 07:00:00,1961.5,1961.5,0.0
7,2018-05-29 07:00:00,2181.5,2181.5,0.0
7,2018-01-22 07:00:00,2254.0,2254.0,0.0
7,2018-06-05 07:00:00,2098.5,2098.5,0.0
7,2018-12-04 07:00:00,2188.5,2188.5,0.0
7,2018-12-27 07:00:00,1320.5,1320.5,0.0
7,2018-06-13 07:00:00,2347.0,2347.0,0.0
7,2018-02-26 07:00:00,2754.5,2754.5,0.0
7,2018-02-06 07:00:00,1948.0,1948.0,0.0
7,2018-12-28 07:00:00,1134.0,1134.0,0.0
7,2018-06-03 07:00:00,1763.5,0.0,1763.5
7,2018-12-25 07:00:00,1278.5,1278.5,0.0
7,2018-09-18 07:00:00,3045.5,3045.5,0.0
7,2018-10-28 07:00:00,1695.0,0.0,1695.0
7,2018-10-26 07:00:00,2139.0,2139.0,0.0
7,2018-08-07 07:00:00,3208.5,3208.5,0.0
7,2018-06-20 07:00:00,2535.0,2535.0,0.0
7,2018-10-07 07:00:00,2004.5,0.0,2004.5
7,2018-11-04 07:00:00,1629.5,0.0,1629.5
7,2018-10-24 07:00:00,2095.0,2095.0,0.0
7,2018-04-13 07:00:00,2041.5,2041.5,0.0
7,2018-01-05 07:00:00,1580.0,1580.0,0.0
7,2018-08-08 07:00:00,3261.5,3261.5,0.0
7,2018-02-11 07:00:00,1743.0,0.0,1743.0
7,2018-10-09 07:00:00,2686.0,2686.0,0.0
7,2018-08-04 07:00:00,2581.0,0.0,2581.0
7,2018-09-05 07:00:00,2610.0,2610.0,0.0
7,2018-05-10 07:00:00,2534.5,2534.5,0.0
7,2018-10-16 07:00:00,2376.5,2376.5,0.0
7,2018-11-14 07:00:00,2214.5,2214.5,0.0
7,2018-06-06 07:00:00,2070.0,2070.0,0.0
7,2018-12-14 07:00:00,2059.0,2059.0,0.0
7,2018-11-10 07:00:00,1836.5,0.0,1836.5
7,2018-12-19 07:00:00,1704.0,1704.0,0.0
7,2018-10-25 07:00:00,2188.5,2188.5,0.0
7,2018-10-01 07:00:00,2286.0,2286.0,0.0
7,2018-08-19 07:00:00,1884.0,0.0,1884.0
7,2018-10-19 07:00:00,1997.5,1997.5,0.0
7,2018-09-10 07:00:00,2106.0,2106.0,0.0
7,2018-09-17 07:00:00,2934.0,2934.0,0.0
7,2018-01-08 07:00:00,2092.5,2092.5,0.0
7,2018-02-16 07:00:00,2189.0,2189.0,0.0
7,2018-08-05 07:00:00,2556.5,0.0,2556.5
7,2018-02-27 07:00:00,2706.5,2706.5,0.0
